Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
8421031,Century of the Soldier (The Monarchies of God #3-5),Paul Kearney,"Kearney, Paul",,"=""1907519092""","=""9781907519093""",0,4.04,Solaris,Paperback,816,2010,2010,,2021/06/19,to-read,to-read (#915),to-read,,,,0,0
8420952,"Hawkwood and the Kings (Monarchies of God, #1-2)",Paul Kearney,"Kearney, Paul",,"=""1906735700""","=""9781906735708""",0,3.94,Solaris,Paperback,700,2010,2010,,2021/06/19,to-read,to-read (#914),to-read,,,,0,0
57539666,"Heavy Lies the Crown (The Scalussen Chronicles, #2)",Ben Galley,"Galley, Ben",,"=""""","=""9781838162535""",0,4.62,BenGalley.com,Paperback,571,2021,2021,,2021/06/19,to-read,to-read (#913),to-read,,,,0,0
54773457,"The Forever King (The Scalussen Chronicles, #1)",Ben Galley,"Galley, Ben",,"=""183816250X""","=""9781838162504""",0,4.19,BenGalley.com,Paperback,664,2020,2020,,2021/06/19,to-read,to-read (#912),to-read,,,,0,0
8697584,"Wintertide (The Riyria Revelations, #5)",Michael J. Sullivan,"Sullivan, Michael J.",,"=""0982514581""","=""9780982514580""",4,4.46,Ridan Publishing,Paperback,317,2010,2010,2021/06/16,2019/08/01,,,read,,,,1,0
28251,"The High Lord (Black Magician Trilogy, #3)",Trudi Canavan,"Canavan, Trudi",,"=""1841493155""","=""9781841493152""",0,4.14,Orbit,Paperback,644,2004,2002,,2021/06/16,to-read,to-read (#911),to-read,,,,0,0
28250,"The Novice (Black Magician Trilogy, #2)",Trudi Canavan,"Canavan, Trudi",,"=""1841493147""","=""9781841493145""",0,4.08,Orbit,Paperback,577,2004,2002,,2021/06/16,to-read,to-read (#910),to-read,,,,0,0
28249,"The Magicians' Guild (Black Magician Trilogy, #1)",Trudi Canavan,"Canavan, Trudi",,"=""1841493139""","=""9781841493138""",0,3.95,Orbit,Paperback,467,2004,2001,,2021/06/16,to-read,to-read (#909),to-read,,,,0,0
12970162,"The Traitor Queen (Traitor Spy Trilogy, #3)",Trudi Canavan,"Canavan, Trudi",,"=""0316037893""","=""9780316037891""",0,4.03,Orbit,Hardcover,509,2012,2012,,2021/06/16,to-read,to-read (#908),to-read,,,,0,0
8411749,"The Rogue (Traitor Spy Trilogy, #2)",Trudi Canavan,"Canavan, Trudi",,"=""184149593X""","=""9781841495934""",0,4.04,Orbit,Hardcover,495,2011,2011,,2021/06/16,to-read,to-read (#907),to-read,,,,0,0
7165405,"The Ambassador's Mission (Traitor Spy Trilogy, #1)",Trudi Canavan,"Canavan, Trudi",,"=""0316037834""","=""9780316037839""",0,3.93,Orbit,Hardcover,513,2010,2010,,2021/06/16,to-read,to-read (#906),to-read,,,,0,0
9748586,"Titus Awakes: The Lost Book of Gormenghast (Gormenghast, #4)",Maeve Gilmore,"Gilmore, Maeve","Mervyn Peake, Brian Sibley","=""159020428X""","=""9781590204283""",0,3.21,Overlook Press,Hardcover,265,2011,2011,,2021/06/16,to-read,to-read (#905),to-read,,,,0,0
151242,"Titus Alone (Gormenghast, #3)",Mervyn Peake,"Peake, Mervyn",,"=""0345730097""","=""9780345730091""",0,3.45,Ballantine Books,Mass Market Paperback,284,1968,1959,,2021/06/16,to-read,to-read (#904),to-read,,,,0,0
258392,"Gormenghast (Gormenghast, #2)",Mervyn Peake,"Peake, Mervyn",,"=""074939482X""","=""9780749394820""",0,4.06,Vintage Classics,Paperback,505,1998,1950,,2021/06/16,to-read,to-read (#903),to-read,,,,0,0
39063,"Titus Groan (Gormenghast, #1)",Mervyn Peake,"Peake, Mervyn",Rupert Degas,"=""0879514256""","=""9780879514259""",0,3.91,Overlook Press,Paperback,396,1991,1946,,2021/06/16,to-read,to-read (#902),to-read,,,,0,0
49088677,"How to Rule an Empire and Get Away with It (The Siege, #2)",K.J. Parker,"Parker, K.J.",,"=""031649867X""","=""9780316498678""",5,4.10,Orbit,Trade Paperback,354,2020,2020,2021/06/14,2020/10/26,,,read," 	How i rate books:<br/>5- Blew me away<br/>4- Loved it<br/>3- Liked it<br/>2- Disliked it<br/>1- Hated it<br/><br/>Rating: 5.0 / 5.0<br/><br/>I shan't drone on about this book like i usually do. There are many great and insightful reviews about this book here on Goodreads that do a much better job than i ever could.<br/><br/>But let me say this: I usually do not give 5 stars. But this book deserves it. Seldom have I read a book with such a unique and entertaining character. Notker is witty and quick on his feet. He constantly makes the best out of the worst situations by sheer luck and cunning. And his commentary on the situations he gets himself into are just *chefs kiss*.<br/><br/>If you like snarky and sardonic points of view, this book is for you. The style is first person and very self-centered. Other characters are supporting and live in the backend of the story. However, it is not devoid of live and organic conversations as other such books. In fact, the conversations and Notkers commentary are what make this book so great.<br/><br/>And boy oh boy. You can not imagine how happy i was to discover that we would get a third installment in this series. You go for it, KJ!",,,1,0
25543925,Snakewood,Adrian Selby,"Selby, Adrian",,"=""""","=""""",0,3.46,Orbit,Kindle Edition,432,2016,2016,,2020/11/02,to-read,to-read (#901),to-read,,,,0,0
57505814,"Age of Ash (Kithamar, #1)",Daniel Abraham,"Abraham, Daniel",Soneela Nankani,"=""154911946X""","=""9781549119460""",0,3.68,Orbit,Audiobook,,2022,2022,,2021/06/10,to-read,to-read (#900),to-read,,,,0,0
39666185,Europe at Dawn (The Fractured Europe Sequence #4),Dave Hutchinson,"Hutchinson, Dave",,"=""1781086095""","=""9781781086094""",0,4.09,Solaris,Paperback,320,2018,2018,,2021/06/09,to-read,to-read (#899),to-read,,,,0,0
18143945,"Europe in Autumn (The Fractured Europe Sequence, #1)",Dave Hutchinson,"Hutchinson, Dave",,"=""""","=""""",0,3.72,Solaris,Paperback,429,2014,2014,,2021/06/09,to-read,to-read (#897),to-read,,,,0,0
26009702,Europe at Midnight,Dave Hutchinson,"Hutchinson, Dave",,"=""1781083983""","=""9781781083987""",0,4.02,Solaris,Paperback,304,2015,2015,,2021/06/09,to-read,to-read (#897),to-read,,,,0,0
31277243,Europe in Winter,Dave Hutchinson,"Hutchinson, Dave",,"=""1781084637""","=""9781781084632""",0,4.06,Solaris,Paperback,320,2016,2016,,2021/06/09,to-read,to-read (#898),to-read,,,,0,0
7815817,"The Emerald Storm  (The Riyria Revelations, #4)",Michael J. Sullivan,"Sullivan, Michael J.",,"=""0982514530""","=""9780982514535""",3,4.31,Ridan Publishing,Paperback,375,2010,2010,2021/06/08,2019/08/01,,,read,,,,1,0
6527941,"Nyphron Rising (The Riyria Revelations, #3)",Michael J. Sullivan,"Sullivan, Michael J.",,"=""""","=""""",4,4.34,Ridan Publishing,Kindle Edition,350,2009,2009,2021/06/04,2019/08/01,,,read,,,,1,0
58185120,"Mother Pig (Houndstooth, #2)",Travis M. Riddle,"Riddle, Travis M.",,"=""""","=""""",0,4.35,,Kindle Edition,502,2021,2021,,2021/06/03,to-read,to-read (#896),to-read,,,,0,0
6342483,"Avempartha (The Riyria Revelations, #2)",Michael J. Sullivan,"Sullivan, Michael J.",,"=""0979621119""","=""9780979621116""",4,4.31,Ridan Publishing,Paperback,331,2009,2009,2021/06/01,2019/08/01,,,read,,,,1,0
43542011,"Dead Moon (Threshold, #3)",Peter Clines,"Clines, Peter",Ray Porter,"=""""","=""""",2,3.47,Audible Studios,Audible Audio,400,2019,2019,2021/06/01,2019/07/09,,,read,How i rate books:<br/>5- Blew me away<br/>4- Loved it<br/>3- Liked it<br/>2- Disliked it<br/>1- Hated it<br/><br/>Rating: 1.5 / 5<br/>DNF'd at around 300 pages<br/><br/>I will just say this: 14 was everything i wanted from a mystery horror book. The Fold was where things started to fall apart. And this book here is just so far removed from the first book that i do not even know why its in the same series. I wanted this book to be a glorious return to everything that made the first book great. Instead we get a story about zombies in space with zero sense of adventure. The book is not badly written. It is just not for me. <br/>,,,1,0
50656627,"Along the Razor's Edge (The War Eternal, #1)",Rob J. Hayes,"Hayes, Rob J.",,"=""""","=""""",3,3.84,,Kindle Edition,281,2020,2020,2021/05/25,2020/04/02,,,read,"How i rate books:<br/>5- Blew me away<br/>4- Loved it<br/>3- Liked it<br/>2- Disliked it<br/>1- Hated it<br/><br/>Rating: 3.5 / 5<br/><br/>Do you like headstrong characters? Do you like bitchy characters? Do you like characters that know that they are headstrong and bitchy but do not care? Then this book is for you!<br/><br/>The story is told from the first-person perspective of our heroine looking back on the good old days when she was thrown into a hellish prison and tried to escape. Sentenced to a life of misery and forced labor in an underground prison, for the crime of being a powerful mage playing for the wrong team (which lost the war).<br/><br/>Eskara, our protagonist, is a thick-headed and unrepentant asshole who always wants to have it her way. And you will love her for it. She is written with a very distinct authorial voice and it fucking WORKS damnit. As mentioned before, you get to hear her tell the story as an older woman. Everything she tells you lies in the past and you get to hear the occasional reflection on the folly of her youth. No sugarcoating here, she is as brutal with herself as she is to others.<br/><br/>The book itself is very short (by my standards). Only a bout 300 pages. Which means you have to cut out a lot of stuff so that you can actually tell a compelling story. And that is exactly what Rob J Hayes did here. Lots of details are omitted. Everything is cut right down to the necessary. Which works fine. But the one thing that did not work for me in this book is the narrow focus of the narrator. What do i mean? Well... Eskara is a self-centered asshole. Which is cool. But it is also a problem. Everything you read is about HER. This story is very anemic when it comes to interactions with other people. No meaningful conversation happens between her and the rest of the world. All the interesting stuff happens when she tells you what happened to HER and what SHE was thinking in that moment.<br/><br/>Suffice it to say that this is as far removed from Abercrombie-style endearing character interactions as you can get. And as much as i love our protagonist, i really really missed the interactions with the other people surrounding her. Because of that i could not really give this book 4 stars. <br/><br/>But, don't get me wrong. It still is a highly enjoyable read. It has lots of interesting story-hooks. The magic system is really cool and (for me) novel. The setting also works well. Although in the end the pit is just another backdrop to Eskaras story and not really a focal point of the narration. This story could have taken place in a meadow as far as I'm concerned.<br/><br/>Ok, time to wrap up before i start rambling. This book is good fun and i will definetly finish the rest of the trilogy.",,,1,0
29939037,"Skullsworn (Chronicle of the Unhewn Throne, #4)",Brian Staveley,"Staveley, Brian",,"=""0765389878""","=""9780765389879""",3,4.09,Tor Books,Hardcover,320,2017,2017,2021/05/15,2019/12/23,,,read,"How i rate books:<br/>5- Blew me away<br/>4- Loved it<br/>3- Liked it<br/>2- Disliked it<br/>1- Hated it<br/><br/><b>Rating</b>: 3.5/5<br/><br/><b>TL:DR</b>: Great world building and an interesting premise that falls short in the plot and characterization department. Not a must-read for fans of the Unhewn Throne series but very entertaining nonetheless.<br/><br/>Ok, after finishing this book i was actually sad. As always, Brian excelled in the world building aspects and it really shows whenever he describes the city of Dombang or  the excentric worshipers of the god of Death (also known as Skullsworn, but don't call them that to their face :p ).  Whenever i am enjoying the exposition and anticipating the next tidbit of lore about the world and the people that live in it, i can tell that the author did a great job. Now, why does that make me sad? Because i was really invested in this story by virtue of being immersed in the world. And then someone dropped the ball in the plot department. At the beginning i was expecting a story full of plotting, scheming and then killing. However, it devolved more into some sort of romance / adventure book. Don' get me wrong, i love adventure and i think romance can be a great plus to any story if done right. But this book sets you up for one thing and then takes a hard left and gives you something else. Also, as with the Chronicles of the Unhewn Throne, i get the feeling that something was missing. That little extra oomph to the story. The extra sprinkle of the stuff that makes a story memorable and GREAT. I expected there to be a little bit more to the plot, but in the end it was very straight forward and maybe even a little bit boring.<br/><br/>Now, my ranting aside, let's look at worked in this book:<br/><br/><b>The Sidekicks</b>: The Pyrre we get to know in this book is far from what we see in the preceding trilogy. It makes sense. She is, in a sense, only just beginning her journey. Nevertheless she felt bland and uninteresting. Her sidekicks however where great. It was endearing reading her companions engaging in some great back and forth banter. I would pay good money to read a story focused on just those characters. If Pyrre had the same energy and feeling, this book would have been a 4/5.<br/><br/><b>The World building</b>: Like i already said, Brian is a master of creating interesting places, cultures and organizations / cults. We get a closer look into the Skullsworn and the history of the particular region this story takes place in. I loved it. Great execution. Give me more.<br/><br/><b>A bit of horror</b>: Close your eyes. Imagine you are at the docks of a crime-ridden city in the middle of the Amazon. Every single animal out there is out to get you. Rebellion is in the wind. And you get that feeling that something is watching. Something... strange. Something frighteningly out of this world. This mental image gave me a hint of horror and suspense  that enhanced the story. Sadly, Brian did not capitalize on this aspect. But it's nice nevertheless. <br/><br/>What did not work:<br/><br/><b>The execution of the plot</b>: The plot is, at least in theory, very interesting to say the least. But this book did not capitalize on it. Like i said before, it devolves into an adventure book. I did not like that. I feel like this book should have been a more grimdark tale of assassination and scheming combined with the humor of the sidekicks. But alas, t'was not. I suspect that this opinion is highly subjective and other people might not have had that feeling.<br/><br/><b>Pyrre</b>: Pyrre from the preceding books is highly interesting. Pyrre in this book is as interesting as a glass of water. She only really starts to become the ""old"" self we know and love in the last few pages of the book.",,,1,0
20753341,"The Last Mortal Bond (Chronicle of the Unhewn Throne, #3)",Brian Staveley,"Staveley, Brian",,"=""""","=""""",4,4.06,Tor Books,Kindle Edition,897,2016,2016,2021/04/27,2019/12/23,,,read,"How i rate books:<br/>5- Blew me away<br/>4- Loved it<br/>3- Liked it<br/>2- Disliked it<br/>1- Hated it<br/><br/>I really wanted to give this book 5 stars for the first half. But by the end i wanted to give it 3 stars. So i'm going to compromise with 4.<br/><br/>I really enjoyed the story. Subjectively, this series was really good. However, there where a few things that prevent me from giving it 5 stars with a clean conscience. I think Brian has to work on his endings. The end to this series left a bitter taste in my mouth. Also, the characters and plots where inconsistent. Apart from that, i really enjoyed the story and world-building. Can't wait to get into Skullsworn.<br/><br/>The good:<br/>- The pacing was solid. For a book with that many pages, it felt more like something 2/3 of the size. <br/><br/>- The new PoV. Gwenna Sharpe might be the best PoV in this series. And that's the reason why i really want to jump straight into the new trilogy.<br/><br/>- The variety. Lot's of different things happen in this book. This is not a slog where you will spend 400 pages on the same topic / story strand.<br/><br/>- The cultures. Brian Staveley really sold me on the Kettral and the disciples of the god of death. So many details and interesting facts. He really put effort into the inner workings of these organizations / cults.<br/><br/>The Bad:<br/>- If the story strands are spaghetti then Brian dropped them all over the floor. At the very end i felt like we left a lot stuff unfinished. <br/><br/>- Chekhov's gun (more like Chekhov's atom bomb, amirite?). If you read this series, you know what i mean.<br/><br/>- Decision-making. Some characters really behaved strangely during this book. It destroyed my immersion.<br/><br/>- Adare.",,,1,0
40701777,"The Trouble with Peace (The Age of Madness, #2)",Joe Abercrombie,"Abercrombie, Joe",,"=""0575095911""","=""9780575095915""",5,4.60,Gollancz,Hardcover,506,2020,2020,2021/05/20,2019/07/09,,,read,,,,1,0
